id	label_en	synonym_en	label_ja	synonym_ja	OMIM	Orphanet
MONDO:0013841	"stuttering, familial persistent, 3"	"STUT3|stuttering, familial persistent, 3"	"吃音, 家族性持続性, 3"		OMIM:614655	
MONDO:0013842	cortisone reductase deficiency 2	HSD11B1 cortisone reductase deficiency|cortisone reductase deficiency 2|cortisone reductase deficiency type 2|cortisone reductase deficiency caused by mutation in HSD11B1|CORTRD2|11-beta-hydroxysteroid dehydrogenase type 1 deficiency	コルチゾンレダクターゼ欠損症2		OMIM:614662	
MONDO:0013843	intestinal obstruction in the newborn due to guanylate cyclase 2C deficiency	meconium ileus|meconium ileus caused by mutation in GUCY2C|GUCY2C meconium ileus|meconium ileus due to guanylate cyclase 2C deficiency	メコニウムイレウス		OMIM:614665	Orphanet:314376
MONDO:0013844	"stuttering, familial persistent, 4"	"stuttering, familial persistent, 4|STUT4"	"吃音, 家族性持続性, 4"		OMIM:614668	
MONDO:0013845	auriculocondylar syndrome 2	ARCND2|AURICULOCONDYLAR syndrome 2|Auriculocondylar syndrome type 2|Auriculocondylar syndrome 2|PLCB4 auriculocondylar syndrome|auriculocondylar syndrome caused by mutation in PLCB4	耳下顎関節頭症候群2		OMIM:614669	
MONDO:0013846	"peripartum cardiomyopathy, susceptibility to"	"Ppcm, susceptibility to|peripartum cardiomyopathy, susceptibility to"	周産期心筋症への罹患しやすさ		OMIM:614670	
MONDO:0013847	chromosome 16p11.2 duplication syndrome	"16p11.2 microduplication|susceptibility to autism, 14B|AUTS14B|16p11.2 duplication|16p11.2 duplication syndrome|autism, susceptibility to, 14B|proximal 16p11.2 microduplication syndrome|chromosome 16p11.2 duplication syndrome|proximal trisomy 16p11.2|proximal dup(16)(p11.2)"	16p11.2重複症候群		OMIM:614671	Orphanet:370079
MONDO:0013848	dilated cardiomyopathy 2B	"cardiomyopathy, dilated, 2B|CMD2B|GATAD1 familial isolated dilated cardiomyopathy|dilated cardiomyopathy type 2B|familial isolated dilated cardiomyopathy caused by mutation in GATAD1|cardiomyopathy, dilated, type 2B|dilated cardiomyopathy 2B"	拡張型心筋症2B	"心筋症, 拡張型, 2B|CMD2B"	OMIM:614672	
MONDO:0013849	"microcephaly 8, primary, autosomal recessive"	"MCPH8|autosomal recessive primary microcephaly caused by mutation in CEP135|CEP135 autosomal recessive primary microcephaly|microcephaly 8, primary, autosomal recessive"	"小頭症8, 原発性常染色体劣性"		OMIM:614673	
MONDO:0013851	autosomal dominant aplasia and myelodysplasia	BMFS1|bone marrow failure syndrome 1|bone marrow failure syndrome type 1|autosomal dominant aplastic anemia and myelodysplasia|autosomal dominant aplastic anaemia and myelodysplasia	MDSとの境界型		OMIM:614675	Orphanet:314399
MONDO:0013852	hypertrophic cardiomyopathy 21	"cardiomyopathy, familial hypertrophic, 21|cardiomyopathy familial hypertrophic 21|hypertrophic cardiomyopathy type 21|cardiomyopathy, hypertrophic, 21|CMH21"	肥大型心筋症21	"肥大性心筋症21|心筋症, 家族性肥大型, 21|CMH21"	OMIM:614676	
MONDO:0013853	pontocerebellar hypoplasia type 1B	"pontocerebellar hypoplasia, type 1B|PCH1B|non-syndromic pontocerebellar hypoplasia caused by mutation in EXOSC3|EXOSC3 non-syndromic pontocerebellar hypoplasia|pontocerebellar hypoplasia type 1B"	橋小脳低形成1B型		OMIM:614678	
MONDO:0013854	primary ciliary dyskinesia 17	"ciliary dyskinesia, primary, 17|ciliary dyskinesia, primary, 17, with or without situs inversus|primary ciliary dyskinesia 17|CILD17|primary ciliary dyskinesia caused by mutation in CCDC103|ciliary dyskinesia, primary, type 17|CCDC103 primary ciliary dyskinesia|primary ciliary dyskinesia 17 with or without situs inversus|primary ciliary dyskinesia type 17"	原発性線毛機能不全症17		OMIM:614679	
MONDO:0013855	"influenza, severe, susceptibility to"		重症インフルエンザへの罹患しやすさ		OMIM:614680	
MONDO:0013856	"hypertelorism and other facial dysmorphism, brachydactyly, genital abnormalities, intellectual disability, and recurrent inflammatory episodes"	"hypertelorism and other facial dysmorphism, brachydactyly, genital abnormalities, mental retardation, and recurrent inflammatory episodes|hypertelorism and other facial dysmorphism, brachydactyly, genital abnormalities, intellectual disability, and recurrent inflammatory episodes"	両眼隔離と他の顔貌異常-短指-性器異常-精神遅滞-反復性炎症エピソード		OMIM:614684	
MONDO:0013857	"alar cleft, isolated"	"alar cleft, isolated"	"鼻翼裂, 単独"		OMIM:614687	
MONDO:0013858	pontine tegmental cap dysplasia	PONTINE tegmental CAP dysplasia|pontine tegmental cap dysplasia|PTCD	橋被蓋キャップ異形成		OMIM:614688	Orphanet:269229
MONDO:0013859	cataract 38	"cataract, autosomal recessive congenital 5|CTRCT38|cataract type 38|cataract 38|autosomal recessive congenital cataract 5|CATC5|AGK early-onset non-syndromic cataract|early-onset non-syndromic cataract caused by mutation in AGK|cataract 38, autosomal recessive"	白内障38		OMIM:614691	
MONDO:0013860	idiopathic membranous glomerulonephritis	"Extramembranous glomerulonephritis|membranous nephropathy, susceptibility to|glomerulonephritis, membranous|MBNP|membranous GN|idiopathic membranous nephropathy|Idiopathic membranous glomerulopathy|MGN|membranous nephropathy - Idiopathic"	特発性膜性糸球体腎炎		OMIM:614692	Orphanet:97560
MONDO:0013862	"immunodeficiency, common variable, 7"	"CVID7|immunodeficiency, common variable, type 7|immunodeficiency, common variable, 7"	"免疫不全症, 分類不能型, 7"		OMIM:614699	
MONDO:0013863	combined immunodeficiency due to LRBA deficiency	"immunodeficiency, common variable, 8, with autoimmunity|CVID8|combined immunodeficiency due to LRBA deficiency|CID due to LRBA deficiency"	LRBA欠損による複合免疫不全症		OMIM:614700	Orphanet:445018
MONDO:0013864	Cornelia de Lange syndrome 4	Cornelia DE Lange syndrome 4|CDLS4|Cornelia de Lange syndrome caused by mutation in RAD21|RAD21 Cornelia de Lange syndrome|Cornelia de Lange syndrome 4|Cornelia De Lange syndrome type 4	コルネリア・デランゲ症候群4	Cornelia de Lange症候群4|CDLS4	OMIM:614701	
MONDO:0013865	mitochondrial hypertrophic cardiomyopathy with lactic acidosis due to MTO1 deficiency	"cardiomyopathy, infantile hypertrophic mitochondrial, and lactic acidosis|combined oxidative phosphorylation deficiency 10|combined oxidative phosphorylation defect type 10|MTO1 combined oxidative phosphorylation deficiency|combined oxidative phosphorylation deficiency type 10|combined oxidative phosphorylation deficiency caused by mutation in MTO1|COXPD10|mitochondrial hypertrophic cardiomyopathy with lactic acidosis due to MTO1 deficiency"	MTO1欠損による乳酸アシドーシスを伴うミトコンドリア性肥大型心筋症		OMIM:614702	Orphanet:314637
MONDO:0013866	neuronal ceroid lipofuscinosis 11	"CLN11 disease|ceroid lipofuscinosis, neuronal, 11|GRN neuronal ceroid lipofuscinosis|neuronal ceroid lipofuscinosis caused by mutation in Grn|Grn neuronal ceroid lipofuscinosis|ceroid lipofuscinosis, neuronal, type 11|neuronal ceroid lipofuscinosis caused by mutation in GRN|CLN11|neuronal ceroid lipofuscinosis type 11"	神経性セロイドリポフスチン沈着症11		OMIM:614706	Orphanet:314629
MONDO:0013867	brown-Vialetto-van Laere syndrome 2	Brown-Vialetto-Van Laere syndrome type 2|Brown-Vialetto-van Laere syndrome 2|SLC52A2 Brown-Vialetto-van Laere syndrome|Brown-Vialetto-van Laere syndrome caused by mutation in SLC52A2|BVVLS2	Brown-Vieletto-van Laere 症候群2		OMIM:614707	Orphanet:572550
MONDO:0013868	"porokeratosis 7, multiple types"	"POROK7|porokeratosis 7, multiple types|porokeratosis 7, disseminated superficial actinic type"	"汗孔角化症7, 多型"		OMIM:614714	
MONDO:0013869	adenine phosphoribosyltransferase deficiency	"APRTD|urolithiasis, Dha|Dihydroxyadeninuria|nephrolithiasis, Dha|urolithiasis, 2,8-dihydroxyadenine|adenine phosphoribosyltransferase deficiency|APRT deficiency|2,8-dihydroxyadeninuria disease|2,8-dihydroxyadenine urolithiasis"	アデニンホスホリボシルトランスフェラーゼ欠損症		OMIM:614723	Orphanet:976
MONDO:0013870	TMEM165-congenital disorder of glycosylation	"CDG IIk|TMEM165-CDG (CDG-IIk)|congenital disorder of glycosylation, type IIk|CDG-IIk|congenital disorder of glycosylation type 2k|congenital disorder of glycosylation type IIk|TMEM165-congenital disorder of glycosylation|CDG2K|TMEM165-CDG|carbohydrate deficient glycoprotein syndrome type IIk|CDG syndrome type IIk"	TMEM165-先天性グリコシル化異常症 	TMEM165-CDG	OMIM:614727	Orphanet:314667
MONDO:0013871	Seckel syndrome 6	Seckel syndrome type 6|Seckel syndrome 6|SCKL6|CEP63 Seckel syndrome|Seckel syndrome caused by mutation in CEP63	ゼッケル症候群6	Seckel症候群6	OMIM:614728	
MONDO:0013872	"prostate cancer, hereditary, 2"	"HPC2|prostate cancer, hereditary, type 2|ELAC2 familial prostate cancer|prostate cancer, hereditary, 2, susceptibility to|prostate cancer, hereditary, 2|familial prostate cancer caused by mutation in ELAC2"	"遺伝性前立腺がん,2"		OMIM:614731	
MONDO:0013873	IMAGe syndrome	"intrauterine growth retardation, metaphyseal dysplasia, adrenal hypoplasia congenita, and genital anomalies|intrauterine growth retardation - metaphyseal dysplasia - adrenal hypoplasia congenita - genital anomalies|intrauterine growth restriction, metaphyseal dysplasia, adrenal hypoplasia congenita, genital abnormalities|intrauterine growth retardation-metaphyseal dysplasia-adrenal hypoplasia congenita-genital anomalies syndrome|IMAGe syndrome"	IMAge症候群		OMIM:614732	Orphanet:85173
MONDO:0013874	glucocorticoid deficiency 4	"glucocorticoid deficiency 4 with or without mineralocorticoid deficiency|GCCD4|glucocorticoid deficiency 4, with or without mineralocorticoid deficiency|NNT familial glucocorticoid deficiency|familial glucocorticoid deficiency caused by mutation in NNT|glucocorticoid deficiency type 4|glucocorticoid deficiency 4"	グルココルチコイド欠損症4 +/- ミネラロコルチコイド欠乏症		OMIM:614736	
MONDO:0013875	"3-methylglutaconic aciduria with deafness, encephalopathy, and Leigh-like syndrome"	"3-Methylglutaconic aciduria with dystonia-deafness, hepatopathy, encephalopathy, and Leigh-like syndrome|3-MGCA type IV (formerly)|3-methylglutaconic aciduria type VI|SERAC1 defect|3-Methylglutaconic aciduria, type 6|3-MGCA-4 (formerly)|3-methylglutaconic aciduria with deafness, encephalopathy, and Leigh-like syndrome|SERAC1 3-methylglutaconic aciduria|3-methylglutaconic aciduria with deafness-encephalopathy-Leigh-like syndrome|3-methylglutaconic aciduria type 6|MEGDEL syndrome|3-methylglutaconic aciduria caused by mutation in SERAC1|MGCA6|MEGDEL"	"難聴, 脳症, およびLeigh様症候群を伴う3-メチルグルタコン酸尿症"		OMIM:614739	Orphanet:352328
MONDO:0013876	"basal cell carcinoma, susceptibility to, 7"	"BCC7|susceptibility to basal cell carcinoma 7|skin basal cell carcinoma caused by mutation in TP53|basal cell carcinoma 7|basal cell carcinoma, susceptibility to, 7|basal cell carcinoma, susceptibility to, type 7|TP53 skin basal cell carcinoma"	基底細胞癌への罹患しやすさ7		OMIM:614740	
MONDO:0013877	mitochondrial pyruvate carrier deficiency	MPYCD|mitochondrial pyruvate carrier deficiency	ミトコンドリアピルビン酸担送体欠乏症		OMIM:614741	Orphanet:447784
MONDO:0013878	"pulmonary fibrosis and/or bone marrow failure, Telomere-related, 1"	"PFBMFT1|pulmonary fibrosis and/or bone marrow failure, TELOMERE-RELATED, 1|pulmonary fibrosis and/or bone marrow failure, Telomere-related, 1|pulmonary fibrosis and/or bone marrow failure, Telomere-related caused by mutation in TERT|TERT pulmonary fibrosis and/or bone marrow failure, Telomere-related|pulmonary fibrosis and/or bone marrow failure, Telomere-related, type 1"	"肺線維症 +/- 骨髄不全, テロメア関連, 1"		OMIM:614742	
MONDO:0013879	"pulmonary fibrosis and/or bone marrow failure, Telomere-related, 2"	"pulmonary fibrosis and/or bone marrow failure, TELOMERE-RELATED, 2|PFBMFT2|pulmonary fibrosis, idiopathic, susceptibility to|aplastic anaemia|aplastic anemia|pulmonary fibrosis and/or bone marrow failure, Telomere-related, 2|pulmonary fibrosis and/or bone marrow failure, Telomere-related, type 2"	"肺線維症 +/- 骨髄不全, テロメア関連, 2"		OMIM:614743	
MONDO:0013880	"facial paresis, hereditary congenital, 3"	"HCFP3|HOXB1 congenital hereditary facial paralysis-variable hearing loss syndrome|facial paresis, hereditary congenital, type 3|congenital hereditary facial paralysis-variable hearing loss syndrome caused by mutation in HOXB1|facial paresis, hereditary congenital, 3"	"顔面不全麻痺, 遺伝性先天性, 3"		OMIM:614744	
MONDO:0013881	"pidermolysis bullosa, junctional 7, with interstitial lung disease and nephrotic syndrome"	"ILNEB|interstitial lung disease, nephrotic syndrome, and epidermolysis bullosa, congenital|junctional epidermolysis bullosa with respiratory and renal involvement|congenital interstitial lung disease-nephrotic syndrome-epidermolysis bullosa syndrome|congenital nephrotic syndrome - interstitial lung disease - epidermolysis bullosa syndrome|congenital nephrotic syndrome-epidermolysis bullosa-pulmonary disease syndrome|congenital ILNEB syndrome|JEB-RR|JEB with respiratory and renal involvement|congenital NEP syndrome"	"表皮水疱症, 接合部7, 間質性肺炎およびネフローゼ症候群を伴う"		OMIM:614748	Orphanet:306504
MONDO:0013882	hyperphosphatasia with intellectual disability syndrome 2	glycosylphosphatidylinositol biosynthesis defect 6|HPMRS2|hyperphosphatasia-intellectual disability syndrome caused by mutation in PIGO|hyperphosphatasia with mental retardation syndrome 2|PIGO hyperphosphatasia-intellectual disability syndrome|hyperphosphatasia with intellectual disability syndrome 2|hyperphosphatasia with mental retardation syndrome type 2|hyperphosphatasia with intellectual disability syndrome type 2	高ホスファターゼ症-知的障害症候群2		OMIM:614749	
MONDO:0013883	congenital myasthenic syndrome 13	"myasthenic syndrome, congenital, 13|myasthenic syndrome, congenital, with tubular aggregates 2|congenital myasthenic syndrome type 13|CMSTA2|congenital myasthenic syndromes with glycosylation defect caused by mutation in DPAGT1|CMS13|congenital myasthenic syndrome 13 with tubular aggregates|congenital myasthenic syndrome with tubular aggregates 2|DPAGT1 congenital myasthenic syndromes with glycosylation defect|myasthenic syndrome, congenital, type 13|myasthenic syndrome, congenital, 13, with tubular aggregates"	先天性筋無力症候群13		OMIM:614750	
MONDO:0013884	"neuronopathy, distal hereditary motor, type 5B"	"spinal muscular atrophy, distal, type 5B|HMN5B|dHMN 5B|neuropathy, distal hereditary motor, type 5B|HMN 5B|neuronopathy, distal hereditary motor, type VB|neuronopathy, distal hereditary motor caused by mutation in REEP1|REEP1 neuronopathy, distal hereditary motor"	"ニューロン症, 遠位遺伝性運動, 5B型"		OMIM:614751	
MONDO:0013885	Malan overgrowth syndrome	SOTOS2|Malan syndrome|Sotos syndrome 2|Sotos syndrome type 2	Sotos 症候群2		OMIM:614753	Orphanet:420179
MONDO:0013886	cerebellar dysfunction with variable cognitive and behavioral abnormalities	"cerebellar ataxia, nonprogressive, with mental retardation|nonprogressive cerebellar ataxia with mental retardation|cerebellar ataxia, nonprogressive, with intellectual disability|non-progressive cerebellar ataxia with intellectual disability|CAMTA1-related disorder|cerebellar dysfunction with variable cognitive and behavioral abnormalities|CANPMR|nonprogressive cerebellar ataxia with intellectual disability"	多彩な認知行動異常を伴う小脳失調症		OMIM:614756	Orphanet:314647
MONDO:0013887	"heterotaxy, visceral, 6, autosomal"	"HTX6|heterotaxy, visceral, 6, autosomal recessive|heterotaxy, visceral, 6, autosomal"	"内臓逆位症,6, 常染色体性"		OMIM:614779	
MONDO:0013888	"tremor, hereditary essential, 4"	"ETM4|tremor, hereditary essential, 4|essential tremor, hereditary, 4|FUS essential tremor|essential tremor caused by mutation in FUS|tremor, hereditary essential, type 4"	"振戦, 遺伝性本態性, 4"		OMIM:614782	
MONDO:0013889	short stature-optic atrophy-Pelger-HuC+t anomaly syndrome	"short stature, optic nerve atrophy, and Pelger-Huet anomaly|short stature with optic atrophy and Pelger-Huテォt anomaly syndrome|short stature-optic atrophy-Pelger-Huテォt anomaly syndrome|soph|soph syndrome|short stature-optic atrophy-Pelger-HuC+t anomaly syndrome"	低身長-視神経萎縮-Pelger-Huet核異常症候群		OMIM:614800	Orphanet:391677
